id,okud,expl2220,current2220,previous2220,current2200,previous2200,expl2320,current2320,previous2320,expl2330,current2330,previous2330,expl2340,current2340,previous2340,expl2350,current2350,previous2350,current2300,previous2300,expl2410,current2410,previous2410,current2400,previous2400,current2411,previous2411,current2412,previous2412,current2500,previous2500,expl2110,current2110,previous2110,expl2120,current2120,previous2120,current2100,previous2100,address,company_name,expl2200,expl2300,expl2400,expl2411,expl2412,expl2100,current2510,current2900,previous2900,current2910,previous2910,current2210,previous2210,current2460,previous2460,previous2510,expl2500,expl2900,current2530,previous2530,expl2210,current2310,previous2310,current2520,current2420,previous2520,expl2910,expl2460,expl2310,previous2420,expl2510,expl2420,expl2520,expl2530
53823868.0,0710002,,3632.0,2331.0,6963.0,3556.0,,,,,492.0,412.0,,0.0,281.0,,1055.0,738.0,5416.0,2687.0,,-1419.0,-566.0,3997.0,2121.0,1419.0,566.0,,,3997.0,2121.0,,77283.0,55739.0,,66688.0,49852.0,10595.0,5887.0,"109316, Москва г, Внутригородская территория муниципальный округ Таганский, Волгоградский пр-кт, дом 2, этаж 10,помещ.1,ком.32Б","Общество с ограниченной ответственностью ""ДанПромСтрой""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57016174.0,0710002,,11108.0,11591.0,1597.0,-286.0,,53.0,17.0,,0.0,1229.0,,426.0,106.0,,890.0,829.0,1186.0,-2221.0,,-405.0,481.0,781.0,-1740.0,0.0,63.0,-405.0,545.0,781.0,-1711.0,,55864.0,47745.0,,43159.0,36440.0,12705.0,11305.0,"460501, Оренбургская обл, р-н Оренбургский, с Южный Урал, ул Березка, д. 35","Общество с ограниченной ответственностью ""Дарвел""",,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,29.0,,,,
56623379.0,0710002,9,30460.0,29488.0,-17165.0,-337604.0,26,31180.0,23863.0,26,18318.0,9731.0,26,48180.0,61966.0,26,114555.0,90099.0,-70678.0,-351605.0,27,12699.0,87966.0,-57979.0,-263639.0,2891.0,,15590.0,-87966.0,-57979.0,-263639.0,25,13295.0,563443.0,,0.0,871559.0,13295.0,-308116.0,"432000, Ульяновская область, г Ульяновск, ул Карла Либкнехта, д. 19А, этаж 4, офис 411","Общество с ограниченной ответственностью ""ТЕХНОПРОЕКТ""",,,,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57285409.0,0710002,,,,,,,,,,4386.0,3310.0,,20817.0,2768.0,,5494.0,3972.0,,,,-2247.0,-1660.0,14830.0,3945.0,,,,,,,,434732.0,273996.0,,428592.0,263877.0,,,"190008, Город Санкт-Петербург, вн.тер. г. Муниципальный Округ Коломна, наб Канала Грибоедова, дом 130, литера А, помещение 1НС, офис 410","Общество с ограниченной ответственностью ""ДВ ГРУПП""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55992090.0,0710002,,,,,,,,,,,,,0.0,3866.0,,12320.0,3584.0,,,,-1946.0,-997.0,10280.0,-329.0,,,,,,,,39115.0,27366.0,,14569.0,26980.0,,,"692918, Приморский край, г.о. Находкинский, г Находка, ул Минская, д. 3, ","ООО ""ДВ МОНОЛИТ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53690230.0,0710002,,11948.0,12275.0,-4215.0,10664.0,,2639.0,604.0,,0.0,,,684.0,254.0,,1860.0,918.0,-2752.0,10604.0,,510.0,-2303.0,-2242.0,8301.0,0.0,2303.0,510.0,,-2242.0,8301.0,,55547.0,116394.0,,47814.0,93455.0,7733.0,22939.0,"460035, Оренбургская область, г. Оренбург, ул. Полтавская, дом 43/2, офис 310","Общество с ограниченной ответственностью ""ДВ СТРОЙ""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55835380.0,0710002,,5408.0,64151.0,312252.0,-122040.0,,,,,,,,29.0,27885.0,,313442.0,24891.0,-1161.0,-119046.0,,-83.0,,-1244.0,-119046.0,83.0,,,,-1244.0,-119046.0,,322863.0,226890.0,,5203.0,284779.0,317660.0,-57889.0,"119415, Москва г, вн.тер.г. муниципальный округ Проспект Вернадского, пр-кт Ленинский, д. 106, кор. 1, кв. 112, ","Общество с ограниченной ответственностью ""ДВ Строй""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
53763745.0,0710002,,3676.0,49822.0,-26364.0,3018.0,,216.0,2059.0,,1457.0,632.0,,9910.0,14057.0,,86132.0,28617.0,-103827.0,-10115.0,,6376.0,54.0,-97451.0,-10061.0,0.0,563.0,6376.0,618.0,-97451.0,-10061.0,,217065.0,99577.0,,239753.0,46737.0,-22688.0,52840.0,"107078, Город Москва, вн.тер.г. муниципальный округ Красносельский, ул Новая Басманная, д. 9, стр. 6, помещ. 7/1","Общество с ограниченной ответственностью ""ДВГ ИНЖИНИРИНГ""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
56360660.0,0710002,,314395.0,320867.0,96162.0,65907.0,,657.0,400.0,,190362.0,117231.0,,536038.0,549916.0,,1000164.0,426691.0,-557669.0,72301.0,,15957.0,-15610.0,-541712.0,56691.0,10317.0,16680.0,26274.0,1096.0,-541712.0,56691.0,,2487590.0,2998245.0,,2077033.0,2611471.0,410557.0,386774.0,"107078, Москва г, вн.тер.г. муниципальный округ Красносельский, ул Новая Басманная, ","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДВГ КАПСТРОЙ""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
54501239.0,0710002,,,,,,,,,,890.0,641.0,,1085.0,144.0,,7769.0,149.0,,,,-281.0,-1172.0,-10530.0,8257.0,,,,,,,,27.0,18469.0,,2702.0,8394.0,,,"350010, Краснодарский край, г.о. Город Краснодар, г Краснодар, ул Им. Гаврилова П.М., дом 1, помещение 610","Общество с ограниченной ответственностью ""ДВИЖЕНИЕ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56293428.0,0710002,,,,,,,,,,,,,1400.0,147.0,,184.0,1004.0,,,,-2681.0,-2559.0,23031.0,171461.0,,,,,,,,163141.0,299100.0,,138645.0,124223.0,,,"163035, Архангельская область, г. Архангельск, ул. Зеньковича, дом 3","Общество с ограниченной ответственностью ""ДВИНА-СТРОЙ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56300897.0,0710002,,51286.0,53759.0,6983.0,-144359.0,,897.0,199.0,,26857.0,30102.0,,31198.0,231028.0,,5681.0,13525.0,6540.0,43241.0,,297.0,-7172.0,6837.0,36049.0,2123.0,7134.0,2420.0,-38.0,6837.0,36049.0,,454052.0,2449036.0,,395783.0,2539636.0,58269.0,-90600.0,"197101, Санкт-Петербург г, вн.тер.г. муниципальный округ Посадский, ул Большая Монетная,  16,  К. 1 литер в,  пом. 5-Н №514, ","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДВК-ДОРСТРОЙ""",,,,,,,,,,,,,,0.0,-20.0,,,,,,,,,,,,,,,,,,,
56701903.0,0710002,,287.0,10.0,-287.0,-10.0,,,,,,,,,,,51.0,,-338.0,-10.0,,-178.0,,-516.0,-10.0,,,-178.0,,-516.0,-10.0,,,,,,,,,"196191, Город Санкт-Петербург, вн.тер.г. муниципальный округ Новоизмайловское, ул Бассейная, д. 21, литера А, помещ. 40-Н, ком. 1509","Общество с ограниченной ответственостью ""ДВК-инжиниринг""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56667043.0,0710002,,,,,,,,,,773.0,,,0.0,792.0,,326.0,244.0,,,,-2652.0,-79.0,6453.0,746.0,,,,,,,,98769.0,46835.0,,88565.0,46558.0,,,"410047, Саратовская область, г Саратов, ул 4-я Окольная, зд. 13, стр. 3, помещ. 1, офис 207/1","ООО ""ДВС""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55631817.0,0710002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Приморский край, Владивостокский г.о., г. Владивосток, ул. Русская, д. 57Ж, КВ. 157, 690105","ООО ""ДВСК ГАРАНТ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56004208.0,0710002,,40237.0,24257.0,34525.0,11476.0,,0.0,303.0,,1556.0,1929.0,4.3,3822.0,3807.0,4.3,28369.0,8821.0,8422.0,4836.0,4.4,-4048.0,-2105.0,4374.0,2731.0,301.0,627.0,-3747.0,-1478.0,4374.0,2731.0,4.1,663200.0,412299.0,4.2,588438.0,376566.0,74762.0,35733.0,"693000, Сахалинская обл, г.о. город Южно-Сахалинск, г Южно-Сахалинск, пр-кт Мира, д. 2Б/9, ","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДВСТРОЙ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53950413.0,0710002,,,,652.0,1301.0,,0.0,,,0.0,263.0,,1.0,,,533.0,764.0,120.0,274.0,,-73.0,-84.0,47.0,190.0,,,,,47.0,190.0,,7458.0,8863.0,,6806.0,7562.0,652.0,1301.0,"423800, Татарстан Респ, Набережные Челны г, Гидростроителей ул, дом № 18, корпус А, офис 19","Общество с ограниченной ответственностью ""ДЕВЕЛОПЕРСКАЯ КОМПАНИЯ ""КОНСОЛЬ""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
53480570.0,0710002,,,,-6584.0,-10241.0,,0.0,,,0.0,,,0.0,,,156.0,386.0,-6740.0,-10627.0,,,,-6760.0,-10639.0,,,,,-6760.0,-10639.0,,3802.0,12906.0,,10386.0,23147.0,-6584.0,-10241.0,"367013, Республика Дагестан, г Махачкала, ул Батырая, д. 136","Общество с ограниченной ответственностью ""ДЕВЕЛОПЕРСКАЯ КОМПАНИЯ ""СОФИЯ""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55663196.0,0710002,,,,,,,,,,,,,684.0,149.0,,74.0,60.0,,,,-8.0,-1.0,3.0,4.0,,,,,,,,117.0,260.0,,716.0,344.0,,,"443036, Самарская область, г. Самара, ул. Неверова, дом 33","Общество с ограниченной ответственностью ""ДЕВЕЛОПЕРСКАЯ КОМПАНИЯ ДРЕВО""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57545418.0,0710002,,,,1402.0,308.0,,0.0,,,0.0,,,0.0,,,55.0,,1347.0,308.0,,-310.0,-62.0,1037.0,246.0,310.0,62.0,,,1037.0,246.0,,117618.0,183298.0,,116216.0,182990.0,1402.0,308.0,"121596, Город Москва, вн.тер. г. Муниципальный Округ Можайский, ул Горбунова, дом 2, строение 3, помещение 357","Общество с ограниченной ответственностью ""ДЕДАЛ""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55414325.0,0710002,,26886.0,24185.0,17765.0,7554.0,,2387.0,357.0,,1977.0,,,4583.0,47.0,,748.0,4370.0,22010.0,3588.0,,-5197.0,-918.0,16813.0,2670.0,5197.0,918.0,,,16813.0,2670.0,,244325.0,251831.0,,199674.0,220092.0,44651.0,31739.0,"600022, Владимирская обл, Владимир г, Лакина ул, дом № 4, этаж Мансарда, помещение 14","Общество с ограниченной ответственностью ""Дека-Строй""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55522274.0,0710002,,0.0,0.0,1106.0,21964.0,,0.0,0.0,,0.0,0.0,,11.0,0.0,,202.0,4.0,915.0,21960.0,,-2213.0,-2032.0,-1298.0,19928.0,2213.0,2032.0,0.0,0.0,-1298.0,19928.0,,199636.0,143323.0,,198530.0,121359.0,1106.0,21964.0,"355035, Ставропольский край, г.о. город Ставрополь, г Ставрополь, ул. Назара Енина, д. 7, кв. 203, ","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕКО ЮГ""",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
56852530.0,0710002,,,,,,,,,,,,,37305.0,3568.0,,11864.0,31928.0,,,,-996.0,-969.0,1551.0,1397.0,,,,,,,,171432.0,173538.0,,194326.0,142812.0,,,"426076, Удмуртская Респ, г Ижевск, ул Пушкинская, д. 146а, помещ. 2","Общество с ограниченной ответственностью ""Декопро""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56785496.0,0710002,,,,,,,,,,48.0,111.0,,6885.0,2767.0,,882.0,701.0,,,,-2168.0,-4263.0,13241.0,26109.0,,,,,,,,105949.0,158647.0,,96495.0,130230.0,,,"295011, Крым Респ, Симферополь г, Гоголя ул, дом № 25","Общество с ограниченной ответственностью ""ДЕКОР-СВ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54210940.0,0710002,10,51623.0,56576.0,-44123.0,68646.0,,8678.0,3854.0,,8042.0,11523.0,,83533.0,1783.0,,33371.0,20394.0,6675.0,42366.0,,-1435.0,-8266.0,5240.0,34100.0,1435.0,8266.0,,,5240.0,34100.0,,373157.0,1302162.0,10,365657.0,1176940.0,7500.0,125222.0,"660049, Красноярский край, г Красноярск, ул Карла Маркса, д. 93, помещ. 1, офис 525","ООО ""ДЕКОР""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
54389971.0,0710002,,,,,,,,,,,,,2484.0,339.0,,3100.0,1940.0,,,,-7046.0,-5040.0,-7874.0,15195.0,,,,,,,,233416.0,139398.0,,233628.0,117562.0,,,"443041, Самарская область, г.о. Самара, г Самара, ул Арцыбушевская, д. 33, кв. 106","Общество с ограниченной ответственностью ""Декор""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54496692.0,0710002,,2243.0,4734.0,-2207.0,-4738.0,,13251.0,20960.0,,10549.0,11927.0,,776.0,761.0,,1189.0,4977.0,82.0,79.0,,-21.0,-16.0,53.0,63.0,21.0,16.0,,,53.0,63.0,,36.0,49.0,,0.0,50.0,36.0,-1.0,"350000, Краснодарский край, г.о. город Краснодар, г Краснодар, ул Красноармейская, д. 36, кв. 701, ","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕЛОВОЙ МИР""",,,,,,,,,,,,0.0,3.0,-8.0,,,,,,,,,,,,,,,,,,,,
56705537.0,0710002,,24306.0,10341.0,127142.0,21462.0,,1504.0,1256.0,,34375.0,12100.0,,1270.0,9106.0,,35978.0,16093.0,59563.0,3631.0,,-21600.0,-1172.0,24010.0,2459.0,21600.0,1172.0,0.0,0.0,24010.0,2459.0,,1023921.0,61835.0,,872473.0,30032.0,151448.0,31803.0,"620100, Свердловская обл, г.о. город Екатеринбург, г Екатеринбург, ул Куйбышева, д. 86, кор. 1, кв. 68, ","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕЛОВОЙ УРАЛ-ЕК""",,,,,,,,,,,,0.0,0.0,-13953.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,
56056933.0,0710002,,15513.0,12670.0,6622.0,5906.0,,,,,3432.0,261.0,,2388.0,32388.0,,544.0,31896.0,5034.0,6137.0,,0.0,-1231.0,5034.0,4906.0,0.0,1231.0,,,5034.0,4906.0,,324454.0,153426.0,,302319.0,134850.0,22135.0,18576.0,"664074, Иркутская обл, г.о. город Иркутск, г Иркутск, ул Лермонтова, д. 81/7, ","ООО ""ДЕЛОСТРОЙ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56242519.0,0710002,,51560.0,711.0,18132.0,14074.0,,6687.0,4930.0,,3254.0,,,495.0,95.0,,273.0,323.0,21787.0,18776.0,,-675.0,-1086.0,21112.0,17690.0,675.0,1086.0,,,21112.0,17690.0,,1147331.0,1018258.0,,1077639.0,1003473.0,69692.0,14785.0,"620141, Свердловская обл, Екатеринбург г, Крупносортщиков ул, строение 14, офис 425/3","Общество с ограниченной ответственностью ""ДЕЛЬТА ИНЖИНИРИНГ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55616327.0,0710002,,125964.0,56724.0,23815.0,-1212.0,,,,,,,,1814.0,10417.0,,2752.0,9044.0,22877.0,161.0,,-9658.0,-626.0,13219.0,-465.0,9658.0,626.0,,,13219.0,-465.0,,383707.0,270400.0,,233928.0,214888.0,149779.0,55512.0,"105523, Москва г, ш Щёлковское, д. 100, к. 108, этаж 2, помещ. 217, офис В","Общество с ограниченной ответственностью ""ДЕЛЬТА К""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
54312386.0,0710002,138,113956.0,107908.0,54436.0,-7350.0,139,60220.0,61157.0,,0.0,,140,97.0,161251.0,141,1781.0,926.0,112972.0,214132.0,142,-23714.0,-48595.0,89258.0,165537.0,28688.0,43554.0,4974.0,-5040.0,89258.0,165537.0,136,172356.0,193601.0,137,3964.0,93043.0,168392.0,100558.0,"109428, Москва г, Рязанский пр-кт, дом № 8А, строение 1, помещение VII, К.47 (Вн500) Т/Э","Общество с ограниченной ответственностью ""ДЕЛЬТА КОНСТРАКШН""",,,143,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
57620092.0,0710002,,,,,,,,,,,,,1589.0,529.0,,1129.0,103.0,,,,-129.0,-74.0,161.0,451.0,,,,,,,,55570.0,33009.0,,55740.0,32910.0,,,"107996, Москва г, Кузнецкий Мост ул, дом № 21/5, этаж 6, помещение V, комната 5","Общество с ограниченной ответственностью ""ДЕЛЬТА-ЛИФТ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55583686.0,0710002,,,,,,,,,,3840.0,,,12308.0,21893.0,,36157.0,636.0,,,,2263.0,-6339.0,-9516.0,7340.0,,,,,,,,27826.0,64610.0,,11916.0,72188.0,,,"129085, Г.Москва, вн.тер. г. Муниципальный Округ Останкинский, пр-кт Мира, д. 101, стр. 2, помещ. 1/1","Общество с ограниченной ответственностью ""ДЕЛЬТА-М""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56465180.0,0710002,,,,18619.0,19544.0,,5565.0,,,201.0,12439.0,,2934.0,18194.0,,19436.0,12392.0,7481.0,12907.0,,-1891.0,-2326.0,5590.0,10581.0,1891.0,2326.0,,,5590.0,10581.0,,2024556.0,1492318.0,,2005937.0,1472774.0,18619.0,19544.0,"115201, Москва г, вн.тер.г. муниципальный округ Москворечье-Сабурово, пер 1-й Котляковский, д. 4А, ","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕЛЬТА-СТРОЙ""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55214374.0,0710002,,,,,,,,,,,,,1334.0,1866.0,,876.0,11609.0,,,,-12222.0,-1450.0,31967.0,4701.0,,,,,,,,51168.0,24821.0,,7437.0,8927.0,,,"443068, Самарская обл, Самара г, Межевая ул, дом 7, корпус 85, офис 18","Общество с ограниченной ответственностью ""ДЕЛЬТА-СТРОЙ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56252696.0,0710002,,,,,,,,,,,,,3271.0,12.0,,22269.0,1086.0,,,,-661.0,-2645.0,-19333.0,10664.0,,,,,,,,47390.0,312920.0,,47064.0,298537.0,,,"426028, Удмуртская Респ, г.о. город Ижевск, г Ижевск, ул Маяковского, д. 41, кв. 206, ","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕЛЬТА-СТРОЙ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55261725.0,0710002,,,,,,,,,,,,,3651.0,2901.0,,17672.0,16907.0,,,,7231.0,-4821.0,-36030.0,-49993.0,,,,,,,,164157.0,614769.0,,193397.0,645935.0,,,"620014, Свердловская обл, г.о. город Екатеринбург, г Екатеринбург, ул Радищева, д. 6, кор. А, кв. 2-11-08Б, ","ООО ""ДЕЛЬТА""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53371805.0,0710002,,,,5696.0,5100.0,,,,,,,,48.0,,,3297.0,673.0,2447.0,4427.0,,-763.0,-885.0,1684.0,2949.0,763.0,885.0,,,1684.0,2949.0,,228028.0,287079.0,,222332.0,281979.0,5696.0,5100.0,"195027, Город Санкт-Петербург, вн.тер. г. Муниципальный Округ Большая Охта, пр-кт Шаумяна, дом 10, корпус 1, литера А, помещение 1-Н, комната 141","ООО ""ДЕЛЬТА""",,,,,,,,,,,,,,0.0,-593.0,,,,,,,,,,,,,,,,,,,
55061065.0,0710002,,,,,,,,,,,,,,,,332.0,166.0,,,,-579.0,-432.0,514.0,0.0,,,,,,,,19291.0,14413.0,,17866.0,13815.0,,,"664053, Иркутская область, г. Иркутск, ул. Розы Люксембург, дом 202","Общество с ограниченной ответственностью ""ДЕЛЬТАПЛЮС""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57232663.0,0710002,,9237.0,7098.0,4176.0,970.0,,0.0,,,0.0,,,917.0,1833.0,,803.0,1831.0,4290.0,972.0,,-1072.0,-194.0,3218.0,778.0,1072.0,194.0,,,3218.0,778.0,,44901.0,18926.0,,31488.0,10858.0,13413.0,8068.0,"369001, Карачаево-Черкесская респ, г Черкесск, ул Ставропольская, д. 45, офис 1","Общество с ограниченной ответственностью ""ДЕЛЬТАСТРОЙ""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55175309.0,0710002,,,,,,,,,,,,,0.0,,,8.0,353.0,-8.0,-353.0,,,,-8.0,-353.0,,,,,-8.0,-353.0,,,,,,,,,"420111, Татарстан респ, Казань г., Лево-Булачная ул., дом 16, квартира 29","Общество с ограниченной ответственностью ""ДЕЛЬТАСТРОЙМОНТАЖ""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
57555274.0,0710002,,,,-1359.0,-1422.0,,,,,,,,2406.0,28733.0,,13863.0,327127.0,-12816.0,-299816.0,,,,-9705.0,-299816.0,,,,,-9705.0,-299816.0,,,,,1359.0,1422.0,-1359.0,-1422.0,"196084, Санкт-Петербург г, Заозёрная ул, д. № 8, лит. А, пом. 1-Н","Общество с ограниченной ответственностью ""ДЕМЕТРА""",,,,,,,,,,,,,,3111.0,,,,,,,,,,,,,,,,,,,,
54079521.0,0710002,,17340.0,15134.0,17234.0,32641.0,,480.0,15.0,,0.0,1386.0,,0.0,4547.0,,4041.0,6847.0,13673.0,28970.0,,,,11809.0,21420.0,,,,,11809.0,21420.0,,135962.0,241033.0,,101388.0,193258.0,34574.0,47775.0,"350018, Краснодарский край, г. Краснодар, ул. Сормовская, дом 7, литер Ц, офис 301","Общество с ограниченной ответственностью ""ДЕМстрой""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
57590113.0,0710002,,127523.0,70118.0,159751.0,76934.0,п.30,706.0,3787.0,п.30,1028.0,705.0,п.30,3080.0,1879.0,п.30,32266.0,15858.0,130243.0,66037.0,п.31,-39220.0,-16746.0,91023.0,50635.0,43638.0,16746.0,4418.0,,91023.0,50635.0,п.29,2600356.0,1231302.0,п.29,2313082.0,1084250.0,287274.0,147052.0,"115088, Город Москва, ул Шарикоподшипниковская, д. 38, стр. 1, помещ. 2Н","Общество с ограниченной ответственностью ""ДЕНДРОСТРОЙ""",,,,,,,,,,,,,,0.0,1344.0,,,,,,,,,,,,,,,,,,,
57656161.0,0710002,,69498.0,52673.0,902.0,3975.0,,7567.0,1443.0,,7336.0,5619.0,,20497.0,6888.0,,14776.0,4101.0,6854.0,2586.0,,-1405.0,-517.0,5449.0,2069.0,1714.0,517.0,309.0,,5449.0,2069.0,,1257706.0,1243921.0,,1187306.0,1187273.0,70400.0,56648.0,"197374, Санкт-Петербург г, Оптиков ул, дом № 4","Общество с ограниченной ответственностью ""ДЕПО""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
54450826.0,0710002,,0.0,206.0,0.0,411.0,,0.0,,,0.0,,,0.0,,,0.0,403.0,0.0,8.0,,0.0,-5.0,0.0,3.0,0.0,5.0,,,0.0,3.0,,0.0,1103.0,,0.0,486.0,0.0,617.0,"117405, Москва г, вн.тер.г. муниципальный округ Северное Бутово, ш Варшавское, д. 170б, кор. 2, кв. Этаж 2 Ком. № 23, ","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕФАНС""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
53791966.0,0710002,,,,,,,,,,0.0,0.0,,47.0,11.0,,-48.0,-52.0,,,,-247.0,-358.0,-189.0,-1720.0,,,,,,,,8222.0,11114.0,,8163.0,12435.0,,,"360000, Кабардино-Балкарская Респ, г.о. Нальчик, г Нальчик, ул Братьев Кушховых,  151, ","Общество с ограниченной ответственностью ""Джата""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53463871.0,0710002,,115.0,1463.0,8.0,1204.0,,0.0,,,0.0,,,0.0,,,7.0,59.0,1.0,1145.0,,0.0,-229.0,1.0,916.0,0.0,229.0,,,1.0,916.0,,1077.0,334215.0,,954.0,331548.0,123.0,2667.0,"111558, Город Москва, вн.тер.г. муниципальный округ Новогиреево, пр-кт Свободный, д. 21/2, помещ. 1/1","Общество с ограниченной ответственностью ""ДЖАЯ СТРОЙ""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
53372415.0,0710002,,,,,,,,,,,,,17.0,,,33.0,512.0,,,,0.0,-103.0,0.0,411.0,,,,,,,,4701.0,55118.0,,4685.0,54092.0,,,"111677, Город Москва, вн.тер.г. муниципальный округ Некрасовка, ул Рождественская, Дом 29, помещ. 68Н","Общество с ограниченной ответственностью ""ДЖЕНЕРАЛ СТРОЙ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53848330.0,0710002,,,,,,,,,,1.0,,,1816.0,1190.0,,1718.0,531.0,,,,-73.0,-207.0,-2377.0,1748.0,,,,,,,,110213.0,77854.0,,112614.0,76558.0,,,"606000, Нижегородская область, г.о. город Дзержинск, г Дзержинск, ул Науки, Дом 1","Общество с ограниченной ответственностью ""ДзержинскПромВентиляция""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57132653.0,0710002,10,2646.0,5890.0,229172.0,191872.0,,120.0,959.0,,,,,2230.0,1565.0,,6336.0,2484.0,225186.0,191912.0,,-57836.0,-38011.0,167350.0,153901.0,57306.0,40755.0,-531.0,2744.0,167350.0,153901.0,,1066389.0,869817.0,10,834571.0,672055.0,231818.0,197762.0,"125424, Город Москва, вн.тер.г. муниципальный округ Покровское-Стрешнево, ш Волоколамское, д. 71, к. 4, помещ. 70К","Общество с ограниченной ответственностью ""ДИ ЭЛ ДЖИ КОНСТРАКШН""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54039328.0,0710002,,,,,,,,,,,,,12129.0,5920.0,,4493.0,88.0,,,,-12799.0,-6542.0,33873.0,24057.0,,,,,,,,158853.0,171255.0,,119817.0,146488.0,,,"121596, Город Москва, вн.тер.г. муниципальный округ Можайский, ул. Горбунова, д. 2, стр. 3, помещ. 12/8","ООО ""Ди-Си-Эм Солюшнс""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
